NAME,COUNT,PCT2PRACE,PCTAIAN,PCTAPI,PCTBLACK,PCTHISPANIC,PCTWHITE,NAME
SHYAM,33,0.0,0.0,75.758,3.03,0.0,21.212,SHYAM
SI,34,0.0,0.0,88.235,0.0,0.0,11.765,SI
SIAMAK,30,0.0,0.0,6.667,0.0,0.0,93.333,SIAMAK
SIDNEY,407,0.0,0.246,3.931,13.268,0.983,81.572,SIDNEY
SIEGFRIED,23,0.0,0.0,0.0,0.0,0.0,100.0,SIEGFRIED
SIERRA,42,2.381,0.0,2.381,2.381,2.381,90.476,SIERRA
SIGNE,22,0.0,0.0,0.0,0.0,0.0,100.0,SIGNE
SIGRID,58,0.0,0.0,0.0,1.724,3.448,94.828,SIGRID
SILAS,55,0.0,3.636,5.455,18.182,7.273,65.455,SILAS
SILVANA,63,0.0,0.0,7.937,0.0,15.873,76.19,SILVANA
SILVIA,557,0.0,0.359,1.077,1.257,73.609,23.698,SILVIA
SILVIO,48,2.083,0.0,0.0,0.0,45.833,52.083,SILVIO
SIMA,40,0.0,2.5,17.5,0.0,0.0,80.0,SIMA
SIMEON,39,0.0,0.0,15.385,28.205,5.128,51.282,SIMEON
SIMON,558,0.179,0.0,20.789,3.584,9.857,65.591,SIMON
SIMONA,40,2.5,2.5,5.0,7.5,22.5,60.0,SIMONA
SIMONE,155,1.935,0.0,3.871,19.355,6.452,68.387,SIMONE
SIOBHAN,95,0.0,0.0,2.105,4.211,0.0,93.684,SIOBHAN
SIU,34,0.0,0.0,97.059,0.0,0.0,2.941,SIU
SIVAKUMAR,37,2.703,0.0,83.784,0.0,0.0,13.514,SIVAKUMAR
SKY,19,0.0,0.0,0.0,0.0,0.0,100.0,SKY
SKYE,36,0.0,2.778,2.778,0.0,5.556,88.889,SKYE
SKYLAR,17,0.0,0.0,0.0,0.0,0.0,100.0,SKYLAR
SKYLER,25,0.0,0.0,0.0,0.0,0.0,100.0,SKYLER
SLAVICA,15,0.0,0.0,0.0,0.0,0.0,100.0,SLAVICA
SLAWOMIR,53,0.0,0.0,0.0,0.0,0.0,100.0,SLAWOMIR
SLOANE,17,0.0,0.0,0.0,0.0,0.0,100.0,SLOANE
SLOBODAN,20,0.0,0.0,0.0,0.0,0.0,100.0,SLOBODAN
SMITA,53,0.0,0.0,81.132,0.0,1.887,16.981,SMITA
SNEZANA,21,0.0,0.0,0.0,0.0,0.0,100.0,SNEZANA
SO,27,0.0,0.0,100.0,0.0,0.0,0.0,SO
SOCORRO,170,0.0,0.588,8.235,0.0,78.824,12.353,SOCORRO
SOFIA,188,0.532,0.0,7.979,1.064,48.936,41.489,SOFIA
SOHAIL,45,2.222,0.0,75.556,0.0,0.0,22.222,SOHAIL
SOK,16,0.0,0.0,100.0,0.0,0.0,0.0,SOK
SOLEDAD,64,0.0,0.0,18.75,1.563,73.438,6.25,SOLEDAD
SOLOMON,116,0.0,1.724,15.517,44.828,2.586,35.345,SOLOMON
SOMMER,30,0.0,0.0,0.0,0.0,6.667,93.333,SOMMER
SON,179,0.559,0.0,95.531,0.0,1.117,2.793,SON
SONA,30,0.0,0.0,26.667,3.333,0.0,70.0,SONA
SONAL,50,0.0,2.0,78.0,0.0,0.0,20.0,SONAL
SONDRA,250,0.0,0.0,1.6,7.2,0.4,90.8,SONDRA
SONG,92,0.0,0.0,94.565,0.0,0.0,5.435,SONG
SONIA,873,0.115,0.115,9.393,7.675,46.048,36.655,SONIA
SONJA,407,0.246,0.246,1.229,11.057,1.229,85.995,SONJA
SONNY,104,0.0,0.0,50.962,3.846,5.769,39.423,SONNY
SONYA,494,0.81,0.0,2.632,18.219,6.478,71.862,SONYA
SOO,83,1.205,0.0,93.976,0.0,1.205,3.614,SOO
SOOK,38,0.0,0.0,97.368,0.0,0.0,2.632,SOOK
SOON,103,0.0,0.0,97.087,0.0,0.0,2.913,SOON
SOPHIA,267,0.0,0.0,17.228,14.232,12.36,56.18,SOPHIA
SOPHIE,119,0.0,0.0,11.765,5.882,4.202,78.151,SOPHIE
SORAYA,44,4.545,2.273,9.091,2.273,20.455,61.364,SORAYA
SOREN,17,0.0,0.0,0.0,0.0,0.0,100.0,SOREN
SPENCER,433,0.0,0.231,4.619,6.005,0.231,88.915,SPENCER
SPIRO,16,0.0,0.0,0.0,0.0,0.0,100.0,SPIRO
SRIDHAR,64,0.0,0.0,87.5,0.0,1.563,10.938,SRIDHAR
SRIKANTH,49,0.0,0.0,89.796,0.0,0.0,10.204,SRIKANTH
SRINIVAS,128,2.344,0.781,79.688,0.0,0.781,16.406,SRINIVAS
SRINIVASA,70,0.0,1.429,94.286,0.0,0.0,4.286,SRINIVASA
SRINIVASAN,49,0.0,0.0,89.796,0.0,2.041,8.163,SRINIVASAN
SRIRAM,34,0.0,2.941,82.353,0.0,0.0,14.706,SRIRAM
STACEY,2141,0.234,0.14,1.121,3.27,1.588,93.648,STACEY
STACI,334,0.0,0.0,1.796,1.796,1.198,95.21,STACI
STACIA,94,0.0,0.0,4.255,3.191,1.064,91.489,STACIA
STACIE,520,0.0,0.0,0.962,2.308,1.731,95.0,STACIE
STACY,2229,0.269,0.269,1.525,2.333,1.122,94.482,STACY
STAN,181,0.0,0.552,3.867,3.315,1.105,91.16,STAN
STANFORD,50,0.0,0.0,4.0,20.0,0.0,76.0,STANFORD
STANISLAV,45,0.0,0.0,0.0,0.0,2.222,97.778,STANISLAV
STANISLAW,101,0.0,0.0,0.0,0.0,0.0,100.0,STANISLAW
STANISLAWA,19,0.0,0.0,0.0,0.0,0.0,100.0,STANISLAWA
STANLEY,2032,0.295,0.049,6.644,7.037,1.132,84.843,STANLEY
STANTON,41,2.439,0.0,7.317,7.317,0.0,82.927,STANTON
STARLA,57,0.0,0.0,0.0,7.018,1.754,91.228,STARLA
STARR,43,0.0,0.0,0.0,6.977,2.326,90.698,STARR
STAVROS,21,0.0,0.0,0.0,0.0,0.0,100.0,STAVROS
STEFAN,265,0.377,0.0,3.396,1.887,3.019,91.321,STEFAN
STEFANI,63,1.587,0.0,1.587,0.0,3.175,93.651,STEFANI
STEFANIA,18,0.0,0.0,0.0,0.0,0.0,100.0,STEFANIA
STEFANIE,426,0.235,0.0,1.878,2.347,1.878,93.662,STEFANIE
STEFANO,48,0.0,0.0,0.0,2.083,0.0,97.917,STEFANO
STEFFANIE,38,0.0,0.0,0.0,5.263,5.263,89.474,STEFFANIE
STEFFANY,15,0.0,0.0,0.0,0.0,0.0,100.0,STEFFANY
STEFFEN,15,0.0,0.0,0.0,0.0,0.0,100.0,STEFFEN
STELLA,392,1.276,0.255,14.796,12.755,13.265,57.653,STELLA
STEPAN,22,0.0,0.0,0.0,0.0,0.0,100.0,STEPAN
STEPHAN,312,0.0,0.321,0.962,2.244,0.962,95.513,STEPHAN
STEPHANE,44,0.0,0.0,2.273,6.818,2.273,88.636,STEPHANE
STEPHANI,48,0.0,0.0,0.0,0.0,0.0,100.0,STEPHANI
STEPHANIE,6382,0.219,0.078,1.818,4.309,2.288,91.288,STEPHANIE
STEPHANY,56,1.786,1.786,1.786,7.143,3.571,83.929,STEPHANY
STEPHEN,13940,0.05,0.057,1.729,1.112,0.76,96.291,STEPHEN
STEPHENIE,35,0.0,0.0,2.857,0.0,2.857,94.286,STEPHENIE
STERLING,122,0.0,0.0,4.918,20.492,0.0,74.59,STERLING
STEVAN,54,0.0,0.0,0.0,0.0,3.704,96.296,STEVAN
STEVE,2897,0.104,0.242,7.214,2.209,4.833,85.399,STEVE
STEVEN,18797,0.069,0.074,2.054,1.181,1.351,95.271,STEVEN
STEVIE,35,2.857,0.0,5.714,31.429,2.857,57.143,STEVIE
STEWART,340,0.0,0.0,2.647,2.353,1.176,93.824,STEWART
STUART,1177,0.0,0.0,2.124,0.935,0.34,96.602,STUART
SU,81,0.0,0.0,92.593,0.0,0.0,7.407,SU
SUBHASH,31,0.0,3.226,83.871,3.226,0.0,9.677,SUBHASH
SUDHA,66,1.515,0.0,74.242,0.0,1.515,22.727,SUDHA
SUDHAKAR,34,0.0,0.0,79.412,0.0,0.0,20.588,SUDHAKAR
SUDHIR,54,0.0,0.0,87.037,1.852,0.0,11.111,SUDHIR
SUE,1229,0.0,0.163,5.045,0.814,0.57,93.409,SUE
SUEANN,33,9.091,0.0,6.061,0.0,0.0,84.848,SUEANN
SUELLEN,39,0.0,0.0,2.564,0.0,0.0,97.436,SUELLEN
SUK,46,0.0,0.0,91.304,2.174,2.174,4.348,SUK
SUKHWINDER,37,0.0,0.0,72.973,0.0,5.405,21.622,SUKHWINDER
SUMAN,43,0.0,2.326,81.395,0.0,0.0,16.279,SUMAN
SUMIT,45,0.0,0.0,84.444,0.0,0.0,15.556,SUMIT
SUMMER,226,0.0,0.0,1.77,2.655,0.885,94.69,SUMMER
SUN,148,0.676,0.0,90.541,0.0,0.676,8.108,SUN
SUNDAY,31,0.0,0.0,3.226,35.484,0.0,61.29,SUNDAY
SUNG,246,0.407,0.0,96.748,0.0,0.407,2.439,SUNG
SUNIL,205,0.0,0.976,77.561,1.951,0.0,19.512,SUNIL
SUNITA,75,0.0,1.333,72.0,0.0,2.667,24.0,SUNITA
SUNNY,131,0.0,1.527,41.985,1.527,0.0,54.962,SUNNY
SUNSHINE,34,0.0,0.0,0.0,2.941,0.0,97.059,SUNSHINE
SUONG,17,0.0,0.0,100.0,0.0,0.0,0.0,SUONG
SURENDRA,44,0.0,2.273,77.273,2.273,0.0,18.182,SURENDRA
SURESH,175,0.0,1.143,77.143,0.571,0.0,21.143,SURESH
SURINDER,71,0.0,4.225,73.239,0.0,0.0,22.535,SURINDER
SUSAN,19604,0.148,0.082,1.872,0.5,1.117,96.281,SUSAN
SUSANA,291,0.0,0.0,8.935,1.031,68.041,21.993,SUSANA
SUSANN,33,0.0,0.0,0.0,9.091,0.0,90.909,SUSANN
SUSANNA,196,0.0,0.0,11.735,0.0,9.184,79.082,SUSANNA
SUSANNAH,75,0.0,0.0,5.333,0.0,0.0,94.667,SUSANNAH
SUSANNE,498,0.0,0.0,0.803,0.201,1.004,97.992,SUSANNE
SUSETTE,15,0.0,0.0,0.0,0.0,0.0,100.0,SUSETTE
SUSHIL,37,0.0,0.0,78.378,0.0,0.0,21.622,SUSHIL
SUSIE,203,0.0,0.493,20.197,11.823,9.852,57.635,SUSIE
SUZAN,182,0.549,0.0,2.747,3.846,1.099,91.758,SUZAN
SUZANN,61,0.0,0.0,0.0,0.0,0.0,100.0,SUZANN
SUZANNA,83,0.0,0.0,4.819,1.205,8.434,85.542,SUZANNA
SUZANNE,3986,0.075,0.0,1.154,0.477,1.455,96.839,SUZANNE
SUZETTE,208,0.0,0.481,4.327,7.692,5.288,82.212,SUZETTE
SUZIE,30,0.0,0.0,26.667,3.333,3.333,66.667,SUZIE
SUZY,34,0.0,0.0,17.647,0.0,0.0,82.353,SUZY
SVEN,52,0.0,0.0,1.923,0.0,1.923,96.154,SVEN
SVETLANA,210,0.0,0.0,1.429,0.0,0.0,98.571,SVETLANA
SWATI,53,0.0,3.774,71.698,0.0,0.0,24.528,SWATI
SYBIL,69,0.0,2.899,1.449,11.594,1.449,82.609,SYBIL
SYDNEY,179,0.0,0.0,5.028,8.939,2.793,83.24,SYDNEY
SYED,289,0.692,0.692,74.048,0.0,0.692,23.875,SYED
SYLVAIN,16,0.0,0.0,0.0,0.0,0.0,100.0,SYLVAIN
SYLVESTER,103,0.0,0.0,1.942,60.194,5.825,32.039,SYLVESTER
SYLVIA,1420,0.07,0.352,5.282,12.113,24.014,58.169,SYLVIA
SYLVIE,43,0.0,0.0,4.651,4.651,0.0,90.698,SYLVIE
SYLWIA,16,0.0,0.0,0.0,0.0,0.0,100.0,SYLWIA
TABATHA,75,2.667,0.0,0.0,9.333,5.333,82.667,TABATHA
TABITHA,193,0.518,0.518,1.554,9.326,3.109,84.974,TABITHA
TAD,107,0.0,0.0,4.673,0.0,0.0,95.327,TAD
TADD,18,0.0,0.0,0.0,0.0,0.0,100.0,TADD
TADEUSZ,71,0.0,0.0,2.817,0.0,0.0,97.183,TADEUSZ
TAE,96,0.0,0.0,96.875,0.0,0.0,3.125,TAE
TAI,124,0.0,0.0,85.484,1.613,0.0,12.903,TAI
TAK,31,0.0,0.0,96.774,0.0,0.0,3.226,TAK
TAKASHI,17,0.0,0.0,100.0,0.0,0.0,0.0,TAKASHI
TAL,35,0.0,0.0,0.0,2.857,0.0,97.143,TAL
TALIA,33,0.0,0.0,0.0,6.061,6.061,87.879,TALIA
TALIN,15,0.0,0.0,0.0,0.0,0.0,100.0,TALIN
TAM,157,0.0,0.0,94.904,0.0,0.0,5.096,TAM
TAMA,20,0.0,0.0,0.0,0.0,0.0,100.0,TAMA
TAMAR,71,1.408,0.0,1.408,9.859,2.817,84.507,TAMAR
TAMARA,1743,0.172,0.115,0.574,4.418,1.721,93.001,TAMARA
TAMATHA,30,0.0,0.0,0.0,13.333,0.0,86.667,TAMATHA
TAMEKA,30,0.0,0.0,0.0,90.0,0.0,10.0,TAMEKA
TAMELA,88,0.0,0.0,0.0,10.227,2.273,87.5,TAMELA
TAMERA,163,0.0,0.0,0.0,4.908,0.0,95.092,TAMERA
TAMI,551,0.181,0.0,1.089,0.726,1.633,96.37,TAMI
TAMIE,34,0.0,0.0,0.0,2.941,2.941,94.118,TAMIE
TAMIKA,82,0.0,0.0,0.0,89.024,3.659,7.317,TAMIKA
TAMMI,167,0.0,0.0,0.0,2.994,1.198,95.808,TAMMI
TAMMIE,281,0.0,0.356,2.135,9.253,1.779,86.477,TAMMIE
TAMMY,2916,0.24,0.171,2.743,2.846,1.578,92.421,TAMMY
TAMRA,195,0.0,0.0,0.513,2.051,0.513,96.923,TAMRA
TAN,111,0.0,0.0,94.595,0.0,0.0,5.405,TAN
TANA,100,0.0,0.0,1.0,3.0,2.0,94.0,TANA
TANIA,245,0.0,0.0,4.898,2.857,22.449,69.796,TANIA
TANISHA,42,0.0,0.0,0.0,80.952,0.0,19.048,TANISHA
TANJA,71,0.0,0.0,0.0,8.451,2.817,88.732,TANJA
TANNER,54,0.0,0.0,1.852,0.0,1.852,96.296,TANNER
TANYA,1069,0.374,0.468,2.9,10.664,3.648,81.946,TANYA
TAO,96,1.042,0.0,96.875,0.0,0.0,2.083,TAO
TARA,1828,0.109,0.055,1.313,3.228,0.93,94.365,TARA
TAREK,55,1.818,0.0,9.091,1.818,0.0,87.273,TAREK
TARI,31,0.0,0.0,0.0,6.452,0.0,93.548,TARI
TARIQ,58,0.0,1.724,58.621,1.724,1.724,36.207,TARIQ
TARUN,31,0.0,0.0,83.871,0.0,0.0,16.129,TARUN
TARYN,125,0.0,0.0,4.0,4.0,0.0,92.0,TARYN
TASHA,145,0.0,0.0,2.069,22.759,2.069,73.103,TASHA
TATE,31,0.0,3.226,3.226,0.0,3.226,90.323,TATE
TATIANA,144,0.0,0.0,2.083,4.167,9.722,84.028,TATIANA
TATUM,16,0.0,0.0,0.0,0.0,0.0,100.0,TATUM
TATYANA,165,0.0,0.606,1.212,0.0,0.606,97.576,TATYANA
TAUNYA,22,0.0,0.0,0.0,0.0,0.0,100.0,TAUNYA
TAWNY,30,0.0,0.0,3.333,0.0,3.333,93.333,TAWNY
TAWNYA,55,0.0,0.0,0.0,3.636,1.818,94.545,TAWNYA
TAYLOR,326,0.0,0.0,1.84,1.227,1.534,95.399,TAYLOR
TED,763,0.0,0.393,7.208,1.704,1.311,89.384,TED
TEDD,37,0.0,0.0,5.405,0.0,0.0,94.595,TEDD
TEDDY,158,0.633,0.0,12.658,4.43,6.962,75.316,TEDDY
TEENA,68,0.0,0.0,2.941,1.471,0.0,95.588,TEENA
TENA,50,0.0,0.0,4.0,4.0,4.0,88.0,TENA
TEODORA,40,0.0,0.0,22.5,0.0,32.5,45.0,TEODORA
TEODORO,66,0.0,1.515,18.182,0.0,69.697,10.606,TEODORO
TEOFILO,30,0.0,0.0,13.333,0.0,66.667,20.0,TEOFILO
TERA,74,0.0,0.0,1.351,4.054,2.703,91.892,TERA
TERENCE,460,0.435,0.217,4.565,8.043,0.435,86.304,TERENCE
TERESA,5068,0.099,0.237,2.506,2.802,11.089,83.268,TERESA
TERESE,121,0.0,0.0,1.653,0.826,3.306,94.215,TERESE
TERESITA,200,0.5,0.5,60.0,1.0,19.5,18.5,TERESITA
TERESSA,32,0.0,0.0,0.0,12.5,0.0,87.5,TERESSA
TERI,681,0.147,0.441,1.615,2.056,1.762,93.979,TERI
TERRA,92,0.0,0.0,1.087,6.522,0.0,92.391,TERRA
TERRANCE,456,0.439,0.0,2.412,15.132,0.439,81.579,TERRANCE
TERRELL,106,0.943,0.0,0.0,37.736,0.0,61.321,TERRELL
TERRENCE,718,0.279,0.139,2.646,9.471,0.557,86.908,TERRENCE
TERRI,1815,0.11,0.165,1.543,3.085,1.212,93.884,TERRI
TERRIE,206,0.485,0.0,0.971,4.369,1.456,92.718,TERRIE
TERRILL,36,0.0,0.0,2.778,13.889,0.0,83.333,TERRILL
TERRY,4864,0.226,0.267,1.357,4.235,0.72,93.195,TERRY
TERYL,19,0.0,0.0,0.0,0.0,0.0,100.0,TERYL
TESSA,96,0.0,0.0,3.125,2.083,1.042,93.75,TESSA
TETYANA,20,0.0,0.0,0.0,0.0,0.0,100.0,TETYANA
THAD,111,0.901,0.0,0.901,1.802,0.901,95.495,THAD
THADDEUS,150,0.0,0.667,0.0,6.0,0.667,92.667,THADDEUS
THAI,90,1.111,0.0,94.444,1.111,2.222,1.111,THAI
THANG,87,0.0,0.0,97.701,0.0,0.0,2.299,THANG
THANH,373,0.268,0.0,98.123,0.0,0.268,1.34,THANH
THAO,103,0.0,0.0,94.175,0.0,0.0,5.825,THAO
THEA,76,0.0,0.0,3.947,6.579,2.632,86.842,THEA
THELMA,395,0.506,0.0,8.608,21.266,13.924,55.696,THELMA
THEO,36,0.0,0.0,13.889,11.111,5.556,69.444,THEO
THEODORA,64,0.0,0.0,0.0,7.813,4.688,87.5,THEODORA
THEODORE,1742,0.172,0.23,2.526,5.97,1.32,89.782,THEODORE
THERESA,4117,0.121,0.194,2.235,4.008,3.643,89.798,THERESA
THERESE,524,0.573,0.0,2.29,0.763,1.145,95.229,THERESE
THERON,57,1.754,1.754,0.0,5.263,0.0,91.228,THERON
THI,47,0.0,0.0,93.617,0.0,0.0,6.383,THI
THIEN,64,0.0,0.0,98.438,0.0,1.563,0.0,THIEN
THIERRY,32,0.0,0.0,9.375,6.25,0.0,84.375,THIERRY
THINH,59,0.0,0.0,98.305,0.0,0.0,1.695,THINH
THO,44,0.0,0.0,93.182,0.0,2.273,4.545,THO
THOMAS,27408,0.117,0.113,1.569,1.31,0.974,95.917,THOMAS
THONG,62,0.0,0.0,100.0,0.0,0.0,0.0,THONG
THOR,44,0.0,2.273,2.273,0.0,0.0,95.455,THOR
THU,99,1.01,0.0,92.929,0.0,0.0,6.061,THU
THUAN,70,1.429,0.0,97.143,0.0,0.0,1.429,THUAN
THUC,17,0.0,0.0,100.0,0.0,0.0,0.0,THUC
THURMAN,35,0.0,2.857,0.0,25.714,0.0,71.429,THURMAN
THUY,212,0.0,0.0,94.811,0.472,0.472,4.245,THUY
TIA,127,0.787,0.0,6.299,18.898,0.0,74.016,TIA
TIAN,35,0.0,0.0,97.143,2.857,0.0,0.0,TIAN
TIBOR,37,0.0,2.703,5.405,0.0,2.703,89.189,TIBOR
TIEN,97,0.0,0.0,93.814,0.0,2.062,4.124,TIEN
TIFFANI,97,0.0,0.0,3.093,9.278,3.093,84.536,TIFFANI
TIFFANIE,50,0.0,0.0,6.0,10.0,2.0,82.0,TIFFANIE
TIFFANY,1833,0.327,0.327,5.292,10.202,1.418,82.433,TIFFANY
TIM,987,0.0,0.101,6.687,1.114,1.216,90.881,TIM
TIMMY,72,0.0,0.0,11.111,5.556,2.778,80.556,TIMMY
TIMOTHY,14467,0.09,0.138,1.044,1.763,0.691,96.274,TIMOTHY
TIN,72,0.0,0.0,95.833,0.0,0.0,4.167,TIN
TINA,2653,0.151,0.188,5.993,3.204,2.299,88.164,TINA
TING,59,1.695,0.0,93.22,0.0,0.0,5.085,TING
TINH,27,0.0,0.0,100.0,0.0,0.0,0.0,TINH
TISHA,69,1.449,0.0,1.449,14.493,2.899,79.71,TISHA
TITO,37,0.0,0.0,40.541,0.0,45.946,13.514,TITO
TITUS,34,0.0,0.0,17.647,26.471,0.0,55.882,TITUS
TOAN,59,0.0,0.0,96.61,0.0,0.0,3.39,TOAN
TOBIAS,88,0.0,0.0,1.136,2.273,10.227,86.364,TOBIAS
TOBIN,58,1.724,0.0,1.724,0.0,1.724,94.828,TOBIN
TOBY,324,0.0,0.309,2.16,2.778,1.852,92.901,TOBY
TOD,162,0.0,0.0,0.617,0.0,0.617,98.765,TOD
TODD,5722,0.017,0.087,0.664,0.944,0.402,97.885,TODD
TOM,963,0.208,0.312,15.472,1.038,0.935,82.035,TOM
TOMAS,307,0.0,0.0,6.189,0.977,67.427,25.407,TOMAS
TOMASZ,101,0.0,0.0,0.99,0.0,0.99,98.02,TOMASZ
TOMEKA,19,0.0,0.0,0.0,100.0,0.0,0.0,TOMEKA
TOMI,30,0.0,3.333,6.667,0.0,3.333,86.667,TOMI
TOMISLAV,16,0.0,0.0,0.0,0.0,0.0,100.0,TOMISLAV
TOMMIE,130,0.0,0.769,1.538,32.308,3.846,61.538,TOMMIE
TOMMY,703,0.0,0.711,13.087,8.819,3.556,73.826,TOMMY
TONG,74,1.351,0.0,98.649,0.0,0.0,0.0,TONG
TONI,954,0.21,0.524,1.048,8.386,2.83,87.002,TONI
TONIA,156,0.0,0.0,0.641,17.308,3.205,78.846,TONIA
TONJA,59,0.0,1.695,0.0,15.254,0.0,83.051,TONJA
TONY,1692,0.059,0.355,21.099,8.57,6.915,63.002,TONY
TONYA,898,0.223,0.223,0.445,14.699,0.891,83.519,TONYA
TORI,89,0.0,0.0,1.124,5.618,1.124,92.135,TORI
TORREY,37,0.0,0.0,0.0,24.324,2.703,72.973,TORREY
TORY,60,0.0,1.667,3.333,5.0,0.0,90.0,TORY
TOSHA,31,0.0,0.0,0.0,32.258,0.0,67.742,TOSHA
TRACE,33,0.0,0.0,0.0,6.061,3.03,90.909,TRACE
TRACEE,40,0.0,0.0,2.5,10.0,0.0,87.5,TRACEE
TRACEY,1249,0.16,0.0,0.881,8.407,0.801,89.752,TRACEY
TRACI,721,0.0,0.139,1.664,4.577,0.555,93.065,TRACI
TRACIE,383,0.261,0.0,1.567,6.789,1.044,90.339,TRACIE
TRACY,4122,0.146,0.146,2.135,4.246,0.995,92.334,TRACY
TRAM,33,0.0,0.0,93.939,0.0,0.0,6.061,TRAM
TRAN,32,0.0,0.0,100.0,0.0,0.0,0.0,TRAN
TRANG,116,0.862,0.0,94.828,0.0,0.0,4.31,TRANG
TRAVIS,1908,0.052,0.419,0.996,3.564,0.734,94.235,TRAVIS
TRENA,40,0.0,2.5,0.0,12.5,2.5,82.5,TRENA
TRENT,314,0.0,0.0,1.274,1.592,0.0,97.134,TRENT
TRENTON,87,0.0,0.0,2.299,5.747,0.0,91.954,TRENTON
TRESA,36,0.0,0.0,0.0,5.556,0.0,94.444,TRESA
TRESSA,43,0.0,0.0,0.0,11.628,0.0,88.372,TRESSA
TREVA,41,0.0,0.0,0.0,19.512,0.0,80.488,TREVA
TREVOR,667,0.3,0.0,0.9,5.697,0.9,92.204,TREVOR
TREY,33,0.0,0.0,3.03,3.03,0.0,93.939,TREY
TRI,128,0.0,0.0,96.875,0.0,0.0,3.125,TRI
TRICIA,596,0.336,0.168,2.181,3.02,2.013,92.282,TRICIA
TRINA,308,0.325,0.325,3.247,15.909,3.571,76.623,TRINA
TRINH,57,0.0,0.0,96.491,0.0,0.0,3.509,TRINH
TRINIDAD,97,0.0,0.0,6.186,0.0,83.505,10.309,TRINIDAD
TRINITY,32,0.0,0.0,6.25,3.125,0.0,90.625,TRINITY
TRISH,37,0.0,0.0,2.703,0.0,0.0,97.297,TRISH
TRISHA,404,0.0,0.248,1.485,1.238,1.98,95.05,TRISHA
TRISTA,50,0.0,2.0,0.0,4.0,0.0,94.0,TRISTA
TRISTAN,83,0.0,0.0,10.843,4.819,1.205,83.133,TRISTAN
TRONG,21,0.0,0.0,100.0,0.0,0.0,0.0,TRONG
TROY,1890,0.053,0.106,1.058,5.556,0.847,92.381,TROY
TRUC,30,3.333,0.0,93.333,0.0,0.0,3.333,TRUC
TRUDI,39,0.0,0.0,0.0,2.564,0.0,97.436,TRUDI
TRUDIE,18,0.0,0.0,0.0,0.0,0.0,100.0,TRUDIE
TRUDY,314,0.0,0.0,1.592,3.503,0.955,93.949,TRUDY
TRUMAN,51,0.0,0.0,0.0,3.922,3.922,92.157,TRUMAN
TRUNG,126,0.0,0.0,100.0,0.0,0.0,0.0,TRUNG
TRUONG,41,0.0,0.0,100.0,0.0,0.0,0.0,TRUONG
TU,83,1.205,0.0,97.59,0.0,1.205,0.0,TU
TUAN,259,0.386,0.0,96.911,0.0,0.386,2.317,TUAN
TUCKER,36,0.0,0.0,0.0,0.0,0.0,100.0,TUCKER
TUNG,93,0.0,0.0,97.849,0.0,0.0,2.151,TUNG
TUSHAR,40,0.0,5.0,77.5,0.0,0.0,17.5,TUSHAR
TUYEN,41,0.0,0.0,97.561,0.0,2.439,0.0,TUYEN
TUYET,41,2.439,0.0,92.683,0.0,0.0,4.878,TUYET
TWILA,58,0.0,0.0,0.0,5.172,3.448,91.379,TWILA
TWYLA,44,2.273,0.0,0.0,9.091,0.0,88.636,TWYLA
TY,230,0.0,0.435,13.913,1.739,0.435,83.478,TY
TYE,30,0.0,0.0,6.667,0.0,0.0,93.333,TYE
TYLER,1063,0.188,0.282,0.847,0.188,0.847,97.648,TYLER
TYRA,46,0.0,0.0,0.0,32.609,0.0,67.391,TYRA
TYRONE,262,0.382,0.0,4.198,59.542,3.817,32.061,TYRONE
TYSON,190,0.526,0.0,2.632,2.632,1.053,93.158,TYSON
TZVI,15,0.0,0.0,0.0,0.0,0.0,100.0,TZVI
UBALDO,36,0.0,0.0,2.778,0.0,91.667,5.556,UBALDO
UDAY,32,0.0,0.0,78.125,0.0,0.0,21.875,UDAY
UDO,18,0.0,0.0,0.0,0.0,0.0,100.0,UDO
ULISES,39,0.0,0.0,0.0,0.0,89.744,10.256,ULISES
ULRIKE,25,0.0,0.0,0.0,0.0,0.0,100.0,ULRIKE
ULYSSES,45,0.0,2.222,17.778,46.667,17.778,15.556,ULYSSES
UMA,53,0.0,1.887,83.019,0.0,0.0,15.094,UMA
UMESH,37,0.0,0.0,89.189,0.0,0.0,10.811,UMESH
URIEL,60,0.0,1.667,1.667,1.667,78.333,16.667,URIEL
URSULA,200,0.5,0.0,1.5,9.0,6.0,83.0,URSULA
URSZULA,22,0.0,0.0,0.0,0.0,0.0,100.0,URSZULA
USHA,88,2.273,3.409,69.318,0.0,0.0,25.0,USHA
UT,17,0.0,0.0,100.0,0.0,0.0,0.0,UT
UTE,19,0.0,0.0,0.0,0.0,0.0,100.0,UTE
UWE,20,0.0,0.0,0.0,0.0,0.0,100.0,UWE
VADIM,109,0.0,0.0,2.752,0.0,0.917,96.33,VADIM
VAHAN,16,0.0,0.0,0.0,0.0,0.0,100.0,VAHAN
VAHE,37,0.0,0.0,0.0,0.0,0.0,100.0,VAHE
VAHIK,15,0.0,0.0,0.0,0.0,0.0,100.0,VAHIK
VAISHALI,37,0.0,2.703,75.676,2.703,0.0,18.919,VAISHALI
VAL,82,0.0,0.0,3.659,2.439,1.22,92.683,VAL
VALARIE,111,0.0,0.0,0.0,21.622,3.604,74.775,VALARIE
VALENTIN,128,0.0,2.344,2.344,1.563,43.75,50.0,VALENTIN
VALENTINA,119,0.0,0.0,3.361,0.0,13.445,83.193,VALENTINA
